2025-11-14T06:09:01.000000000Z [inf]  Starting Container
2025-11-14T06:27:32.367994345Z [err]  100.64.0.10 - - [14/Nov/2025 06:27:23] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:27:32.368001049Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:23] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T06:27:32.368008912Z [inf]  
2025-11-14T06:27:32.368014734Z [inf]  [ADMIN] Daily cycle manually triggered from 100.64.0.13 at 2025-11-14T06:27:26.280553
2025-11-14T06:27:32.368019437Z [inf]  [BANKROLL MODE] TEST - Initial: $50.0, Daily limit: $5.0
2025-11-14T06:27:32.368024242Z [inf]  ✓ Opinion.trade SDK initialized (wallet: 0x43C9bAd451ed65b5268cec681FCe42AdA00Fc675)
2025-11-14T06:27:32.368028764Z [inf]  [CACHE] Cleared data cache at start of cycle 2025-11-14T06:27:26.351371
2025-11-14T06:27:32.368033022Z [inf]  
2025-11-14T06:27:32.368272078Z [inf]  
2025-11-14T06:27:32.368277589Z [inf]  All attributes and values:
2025-11-14T06:27:32.368282309Z [inf]    chain_id: 56 (type: str)
2025-11-14T06:27:32.368287419Z [inf]    child_markets: None (type: NoneType)
2025-11-14T06:27:32.368291527Z [inf]    condition_id:  (type: str)
2025-11-14T06:27:32.368295768Z [inf]    construct: <bound method BaseModel.construct of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.368299695Z [inf]    copy: <bound method BaseModel.copy of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.369101089Z [inf]    created_at: 1763051685 (type: int)
2025-11-14T06:27:32.369107665Z [inf]    cutoff_at: 1763164800 (type: int)
2025-11-14T06:27:32.369112229Z [inf]    dict: <bound method BaseModel.dict of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.369116505Z [inf]    from_dict: <bound method OpenapiMarketDataOpenAPI.from_dict of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.370154857Z [inf]    from_json: <bound method OpenapiMarketDataOpenAPI.from_json of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.370161827Z [inf]    from_orm: <bound method BaseModel.from_orm of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.370167045Z [inf]    json: <bound method BaseModel.json of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.371075973Z [inf]    market_id: 1741 (type: int)
2025-11-14T06:27:32.371081983Z [inf]    market_title: Bitcoin Up or Down on November 14?(By 12:00 ET) (type: str)
2025-11-14T06:27:32.371087292Z [inf]    model_computed_fields: {} (type: dict)
2025-11-14T06:27:32.371091804Z [inf]    model_config: {'populate_by_name': True, 'validate_assignment': True, 'protected_namespaces': (), 'validate_by_alias': True, 'validate_by_name': True} (type: dict)
2025-11-14T06:27:32.371095642Z [inf]    model_construct: <bound method BaseModel.model_construct of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.371099836Z [inf]    model_copy: <bound method BaseModel.model_copy of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.372319837Z [inf]    model_dump: <bound method BaseModel.model_dump of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.372328147Z [inf]    model_dump_json: <bound method BaseModel.model_dump_json of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.373092939Z [inf]    model_extra: None (type: NoneType)
2025-11-14T06:27:32.373101072Z [inf]    model_fields: {'chain_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='chainId', alias_priority=2), 'child_markets': FieldInfo(annotation=Union[List[OpenapiChildMarketDataOpenAPI], NoneType], required=False, default=None, alias='childMarkets', alias_priority=2, description='Child markets'), 'condition_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='conditionId', alias_priority=2, description='Resolution info'), 'created_at': FieldInfo(annotation=Union[Annotated[int, Strict(strict=True)], NoneType], required=False, default=None, alias='createdAt', alias_priority=2, description='Time fields (moved to bottom)'), 'cutoff_at': FieldInfo(annotation=Union[Annotated[int, Strict(strict=True)], NoneType], required=False, default=None, alias='cutoffAt', alias_priority=2), 'market_id': FieldInfo(annotation=Union[Annotated[int, Strict(strict=True)], NoneType], required=False, default=None, alias='marketId', alias_priority=2, description='Basic market info'), 'market_title': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='marketTitle', alias_priority=2), 'no_label': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='noLabel', alias_priority=2), 'no_token_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='noTokenId', alias_priority=2), 'question_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='questionId', alias_priority=2, description='Additional data'), 'quote_token': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='quoteToken', alias_priority=2, description='Chain info'), 'resolved_at': FieldInfo(annotation=Union[Annotated[int, Strict(strict=True)], NoneType], required=False, default=None, alias='resolvedAt', alias_priority=2), 'result_token_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='resultTokenId', alias_priority=2), 'rules': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None), 'status': FieldInfo(annotation=Union[ModelsTopicStatus, NoneType], required=False, default=None), 'status_enum': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='statusEnum', alias_priority=2, description='Human-readable status'), 'volume': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, description='Market metrics'), 'yes_label': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='yesLabel', alias_priority=2, description='Labels and rules'), 'yes_token_id': FieldInfo(annotation=Union[Annotated[str, Strict(strict=True)], NoneType], required=False, default=None, alias='yesTokenId', alias_priority=2, description='Token info')} (type: dict)
2025-11-14T06:27:32.374200714Z [inf]    model_fields_set: {'no_label', 'question_id', 'market_title', 'no_token_id', 'yes_label', 'chain_id', 'child_markets', 'created_at', 'status', 'resolved_at', 'quote_token', 'result_token_id', 'cutoff_at', 'market_id', 'rules', 'yes_token_id', 'status_enum', 'condition_id', 'volume'} (type: set)
2025-11-14T06:27:32.374207711Z [inf]    model_json_schema: <bound method BaseModel.model_json_schema of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.374213967Z [inf]    model_parametrized_name: <bound method BaseModel.model_parametrized_name of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.374219237Z [inf]    model_post_init: <bound method BaseModel.model_post_init of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.375474390Z [inf]    model_rebuild: <bound method BaseModel.model_rebuild of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375481045Z [inf]    model_validate: <bound method BaseModel.model_validate of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375486829Z [inf]    model_validate_json: <bound method BaseModel.model_validate_json of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375492993Z [inf]    question_id: ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115 (type: str)
2025-11-14T06:27:32.375493217Z [inf]    model_validate_strings: <bound method BaseModel.model_validate_strings of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375521500Z [inf]    quote_token: 0x55d398326f99059fF775485246999027B3197955 (type: str)
2025-11-14T06:27:32.375529526Z [inf]    resolved_at: 0 (type: int)
2025-11-14T06:27:32.375542775Z [inf]    no_label: DOWN (type: str)
2025-11-14T06:27:32.375555293Z [inf]    no_token_id: 91018970723383945947081266674754316249604136933795983503568791999316967625715 (type: str)
2025-11-14T06:27:32.375563511Z [inf]    parse_file: <bound method BaseModel.parse_file of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375571087Z [inf]    parse_obj: <bound method BaseModel.parse_obj of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.375578431Z [inf]    parse_raw: <bound method BaseModel.parse_raw of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.376461026Z [inf]    result_token_id:  (type: str)
2025-11-14T06:27:32.376471941Z [inf]    rules: This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 '25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 '25 12:00 ET candle.
2025-11-14T06:27:32.376481295Z [inf]  
2025-11-14T06:27:32.376489085Z [inf]  This market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 '25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 '25 12:00 ET candle.
2025-11-14T06:27:32.376495766Z [inf]  
2025-11-14T06:27:32.376503232Z [inf]  If the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.
2025-11-14T06:27:32.376510269Z [inf]  
2025-11-14T06:27:32.376518909Z [inf]  The resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.
2025-11-14T06:27:32.376526967Z [inf]  
2025-11-14T06:27:32.376533860Z [inf]  Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets. (type: str)
2025-11-14T06:27:32.376540271Z [inf]    schema: <bound method BaseModel.schema of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.376546671Z [inf]    schema_json: <bound method BaseModel.schema_json of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.376558266Z [inf]    status: ModelsTopicStatus.TopicStatusActivated (type: ModelsTopicStatus)
2025-11-14T06:27:32.376564942Z [inf]    status_enum: Activated (type: str)
2025-11-14T06:27:32.376571269Z [inf]    to_dict: <bound method OpenapiMarketDataOpenAPI.to_dict of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.377115313Z [inf]    to_json: <bound method OpenapiMarketDataOpenAPI.to_json of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.377120717Z [inf]    to_str: <bound method OpenapiMarketDataOpenAPI.to_str of OpenapiMarketDataOpenAPI(chain_id='56', child_markets=None, condition_id='', created_at=1763051685, cutoff_at=1763164800, market_id=1741, market_title='Bitcoin Up or Down on November 14?(By 12:00 ET)', no_label='DOWN', no_token_id='91018970723383945947081266674754316249604136933795983503568791999316967625715', question_id='ec43b6f4b8c74fa171f5bb38550917a748aa04c93de2f7f4f6a5c8faf09b5115', quote_token='0x55d398326f99059fF775485246999027B3197955', resolved_at=0, result_token_id='', rules='This market will resolve to "Up" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is lower than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nThis market will resolve to "Down" if the "Close" price for the Binance 1 minute candle for BTC/USDT Nov 13 \'25 12:00 in the ET timezone (noon) is higher than the final "Close" price for the Nov 14 \'25 12:00 ET candle.\n\nIf the final "Close" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.\n\nThe resolution source for this market is Binance, specifically the BTC/USDT "Close" prices currently available at https://www.binance.com/en/trade/BTC_USDT with "1m" and "Candles" selected on the top bar.\n\nPlease note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.', status=<ModelsTopicStatus.TopicStatusActivated: 2>, status_enum='Activated', volume='9525.744000000000000000', yes_label='UP', yes_token_id='48882724128435502781310151024608110816311675396117519564621583904823670689991')> (type: method)
2025-11-14T06:27:32.378372128Z [inf]    update_forward_refs: <bound method BaseModel.update_forward_refs of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.378380439Z [inf]  [CACHE MISS] Fetched & cached technical data for ETH
2025-11-14T06:27:32.378382242Z [inf]    validate: <bound method BaseModel.validate of <class 'opinion_api.models.openapi_market_data_open_api.OpenapiMarketDataOpenAPI'>> (type: method)
2025-11-14T06:27:32.378391303Z [inf]  [CACHE MISS] Fetched & cached news data for ETH
2025-11-14T06:27:32.378393224Z [inf]    volume: 9525.744000000000000000 (type: str)
2025-11-14T06:27:32.378400813Z [inf]  [CACHE MISS] Fetched & cached volatility data for ETH-USD
2025-11-14T06:27:32.378402198Z [inf]    yes_label: UP (type: str)
2025-11-14T06:27:32.378409703Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:31] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T06:27:32.378410249Z [inf]    yes_token_id: 48882724128435502781310151024608110816311675396117519564621583904823670689991 (type: str)
2025-11-14T06:27:32.378416139Z [inf]  ================================================================================
2025-11-14T06:27:32.378419239Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:31] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T06:27:32.378421737Z [inf]  
2025-11-14T06:27:32.378426917Z [inf]  [INFO] Opinion.trade API: Retrieved 17 active markets
2025-11-14T06:27:32.378428862Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:31] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T06:27:32.378432217Z [inf]  [INFO] Fetched 17 events from Opinion.trade
2025-11-14T06:27:32.378438290Z [inf]  [INFO] Events grouped into 1 categories: {'Unknown': 17}
2025-11-14T06:27:32.378442624Z [inf]  
2025-11-14T06:27:32.378446847Z [inf]  [INFO] Processing cycle for ChatGPT
2025-11-14T06:27:32.378450758Z [inf]  [INFO] ChatGPT - Analyzing 1 categories
2025-11-14T06:27:32.378832519Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:31] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T06:27:32.378837468Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:31] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T06:27:32.378841737Z [err]  100.64.0.17 - - [14/Nov/2025 06:27:31] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:27:32.378845994Z [err]  100.64.0.4 - - [14/Nov/2025 06:27:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T06:27:32.436065103Z [inf]  [INFO] ChatGPT - No opportunities found
2025-11-14T06:27:32.436074911Z [inf]  [INFO] ChatGPT - Cycle complete: 0 bets placed, 3 skipped, 3 events analyzed
2025-11-14T06:27:32.436080878Z [inf]  
2025-11-14T06:27:32.436088022Z [inf]  [INFO] Processing cycle for Gemini
2025-11-14T06:27:32.436092401Z [inf]  [INFO] Gemini - Analyzing 1 categories
2025-11-14T06:27:32.622496503Z [inf]  [CACHE HIT] Technical data for ETH
2025-11-14T06:27:32.622503196Z [inf]  [CACHE HIT] News data for ETH
2025-11-14T06:27:32.622507344Z [inf]  [CACHE HIT] Volatility data for ETH
